Date,Symbol,Shares,PriceOnDate
2019-02-01,WMT,153,31.286666870117188
2019-02-01,XLF,158,26.049999237060547
2019-02-01,XLV,96,90.75
2019-03-01,AAPL,56,43.74250030517578
2019-03-01,ABBV,106,80.0999984741211
2019-03-01,BAC,86,29.309999465942383
2019-03-01,COST,97,219.44000244140625
2019-03-01,EURUSD=X,73,1.1373459100723267
2019-03-01,META,97,162.27999877929688
2019-03-01,GBPUSD=X,170,1.3264886140823364
2019-03-01,GOOGL,131,57.42599868774414
2019-03-01,GS,174,198.1999969482422
2019-03-01,INTC,126,53.29999923706055
2019-03-01,JNJ,167,138.35000610351562
2019-03-01,JPM,244,104.43000030517578
2019-03-01,JPYUSD=X,219,0.008980127051472664
2019-03-01,KO,149,45.380001068115234
2019-03-01,MS,160,42.5
2019-03-01,MSFT,115,112.52999877929688
2019-03-01,NVDA,142,3.911250114440918
2019-03-01,PFE,207,41.138519287109375
2019-03-01,PG,136,98.44000244140625
2019-03-01,QQQ,202,174.38999938964844
2019-03-01,SPY,220,280.4200134277344
2019-03-01,UNH,215,246.14999389648438
2019-03-01,VUG,138,153.44000244140625
2019-03-01,WMT,153,32.643333435058594
2019-03-01,XLF,158,26.690000534057617
2019-03-01,XLV,96,92.94999694824219
2019-04-01,AAPL,56,47.810001373291016
2019-04-01,ABBV,106,80.77999877929688
2019-04-01,BAC,86,28.540000915527344
2019-04-01,COST,97,244.19000244140625
2019-04-01,EURUSD=X,73,1.1223849058151245
2019-04-01,META,97,168.6999969482422
2019-04-01,GBPUSD=X,170,1.3022867441177368
2019-04-01,GOOGL,131,59.94900131225586
2019-04-01,GS,174,196.74000549316406
2019-04-01,INTC,126,54.5099983215332
2019-04-01,JNJ,167,138.97999572753906
2019-04-01,JPM,244,104.63999938964844
2019-04-01,JPYUSD=X,219,0.009009414352476597
2019-04-01,KO,149,46.720001220703125
2019-04-01,MS,160,43.529998779296875
2019-04-01,MSFT,115,119.0199966430664
2019-04-01,NVDA,142,4.557000160217285
2019-04-01,PFE,207,40.64516067504883
2019-04-01,PG,136,103.63999938964844
2019-04-01,QQQ,202,182.0399932861328
2019-04-01,SPY,220,285.8299865722656
2019-04-01,UNH,215,245.5399932861328
2019-04-01,VUG,138,158.17999267578125
2019-04-01,WMT,153,32.606666564941406
2019-04-01,XLF,158,26.34000015258789
2019-04-01,XLV,96,91.88999938964844
2019-05-01,AAPL,56,52.630001068115234
2019-05-01,ABBV,106,78.88999938964844
2019-05-01,BAC,86,30.260000228881836
2019-05-01,COST,97,241.58999633789062
2019-05-01,EURUSD=X,73,1.121604323387146
2019-05-01,META,97,193.02999877929688
2019-05-01,GBPUSD=X,170,1.3039849996566772
2019-05-01,GOOGL,131,58.66600036621094
2019-05-01,GS,174,204.72999572753906
2019-05-01,INTC,66,50.7599983215332
2019-05-01,JNJ,167,141.9499969482422
2019-05-01,JPM,244,115.16000366210938
2019-05-01,JPYUSD=X,219,0.008977063931524754
2019-05-01,KO,149,48.59000015258789
2019-05-01,MS,160,47.56999969482422
2019-05-01,MSFT,115,127.87999725341797
2019-05-01,NVDA,142,4.511750221252441
2019-05-01,PFE,208,38.68121337890625
2019-05-01,PG,136,104.93000030517578
2019-05-01,QQQ,202,188.92999267578125
2019-05-01,SPY,220,291.80999755859375
2019-05-01,UNH,215,231.9499969482422
2019-05-01,VUG,138,162.57000732421875
2019-05-01,WMT,153,33.78666687011719
2019-05-01,XLF,158,27.790000915527344
2019-05-01,XLV,96,89.0999984741211
2019-06-01,AAPL,56,43.76750183105469
2019-06-01,ABBV,106,76.70999908447266
2019-06-01,BAC,86,26.600000381469727
2019-06-01,COST,97,239.5800018310547
2019-06-01,EURUSD=X,73,1.1131147146224976
2019-06-01,META,97,177.47000122070312
2019-06-01,GBPUSD=X,170,1.2609704732894897
2019-06-01,GOOGL,131,55.32500076293945
2019-06-01,GS,174,182.49000549316406
2019-06-01,INTC,66,44.040000915527344
2019-06-01,JNJ,167,131.14999389648438
2019-06-01,JPM,244,105.95999908447266
2019-06-01,JPYUSD=X,219,0.009144362062215805
2019-06-01,KO,149,49.130001068115234
2019-06-01,MS,160,40.689998626708984
2019-06-01,MSFT,115,123.68000030517578
2019-06-01,NVDA,142,3.3864998817443848
2019-06-01,PFE,208,39.39278793334961
2019-06-01,PG,136,102.91000366210938
2019-06-01,QQQ,202,173.9499969482422
2019-06-01,SPY,220,275.2699890136719
2019-06-01,UNH,215,241.8000030517578
2019-06-01,VUG,138,153.39999389648438
2019-06-01,WMT,153,33.813331604003906
2019-06-01,XLF,191,26.010000228881836
2019-06-01,XLV,96,87.27999877929688
2019-07-01,AAPL,56,50.38750076293945
2019-07-01,ABBV,106,73.4000015258789
2019-07-01,BAC,86,29.420000076293945
2019-07-01,COST,97,263.54998779296875
2019-07-01,EURUSD=X,73,1.1364928483963013
2019-07-01,META,97,193.0
2019-07-01,GBPUSD=X,170,1.2694543600082397
2019-07-01,GOOGL,131,55.0
2019-07-01,GS,174,206.86000061035156
2019-07-01,INTC,84,48.04999923706055
2019-07-01,JNJ,167,139.36000061035156
2019-07-01,JPM,244,113.68000030517578
2019-07-01,JPYUSD=X,219,0.009226623922586441
2019-07-01,KO,149,51.599998474121094
2019-07-01,MS,160,43.95000076293945
2019-07-01,MSFT,115,135.67999267578125
2019-07-01,NVDA,142,4.154250144958496
2019-07-01,PFE,208,41.52751541137695
2019-07-01,PG,136,110.48999786376953
2019-07-01,QQQ,202,189.25999450683594
2019-07-01,SPY,220,295.6600036621094
2019-07-01,UNH,215,242.63999938964844
2019-07-01,VUG,138,165.07000732421875
2019-07-01,WMT,153,36.87333297729492
2019-07-01,XLF,191,27.93000030517578
2019-07-01,XLV,96,93.0999984741211
2019-08-01,AAPL,56,52.10749816894531
2019-08-01,ABBV,106,65.80000305175781
2019-08-01,BAC,86,29.489999771118164
2019-08-01,COST,97,274.57000732421875
2019-08-01,EURUSD=X,73,1.1071745157241821
2019-08-01,META,97,192.72999572753906
2019-08-01,GBPUSD=X,170,1.215376853942871
2019-08-01,GOOGL,131,60.5890007019043
2019-08-01,GS,174,211.60000610351562
2019-08-01,INTC,84,49.5
2019-08-01,JNJ,167,130.2899932861328
2019-08-01,JPM,168,112.94000244140625
2019-08-01,JPYUSD=X,219,0.009189487434923649
2019-08-01,KO,149,52.029998779296875
2019-08-01,MS,160,42.93000030517578
2019-08-01,MSFT,115,138.05999755859375
2019-08-01,NVDA,142,4.123000144958496
2019-08-01,PFE,208,36.290321350097656
2019-08-01,PG,136,116.7300033569336
2019-08-01,QQQ,202,190.14999389648438
2019-08-01,SPY,58,294.8399963378906
2019-08-01,UNH,215,249.25
2019-08-01,VUG,138,166.19000244140625
2019-08-01,WMT,153,36.459999084472656
2019-08-01,XLF,191,27.610000610351562
2019-08-01,XLV,96,91.26000213623047
2019-09-01,AAPL,56,52.185001373291016
2019-09-01,ABBV,106,65.73999786376953
2019-09-01,BAC,86,27.510000228881836
2019-09-01,COST,97,294.760009765625
2019-09-01,EURUSD=X,193,1.1061947345733643
2019-09-01,META,97,185.6699981689453
2019-09-01,GBPUSD=X,170,1.218650221824646
2019-09-01,GOOGL,131,59.5265007019043
2019-09-01,GS,174,203.91000366210938
2019-09-01,INTC,84,47.40999984741211
2019-09-01,JNJ,167,128.36000061035156
2019-09-01,JPM,168,109.86000061035156
2019-09-01,JPYUSD=X,219,0.00939514022320509
2019-09-01,KO,149,55.040000915527344
2019-09-01,MS,160,41.4900016784668
2019-09-01,MSFT,115,137.86000061035156
2019-09-01,NVDA,142,4.187749862670898
2019-09-01,PFE,208,33.72865295410156
2019-09-01,PG,136,120.2300033569336
2019-09-01,QQQ,202,187.47000122070312
2019-09-01,SPY,58,292.45001220703125
2019-09-01,UNH,215,234.0
2019-09-01,VUG,138,166.17999267578125
2019-09-01,WMT,153,38.086666107177734
2019-09-01,XLF,191,26.920000076293945
2019-09-01,XLV,96,90.5999984741211
2019-10-01,AAPL,56,56.147499084472656
2019-10-01,ABBV,106,73.2300033569336
2019-10-01,BAC,86,28.440000534057617
2019-10-01,COST,223,283.92999267578125
2019-10-01,EURUSD=X,193,1.0899657011032104
2019-10-01,META,97,175.80999755859375
2019-10-01,GBPUSD=X,170,1.2289994955062866
2019-10-01,GOOGL,131,60.29999923706055
2019-10-01,GS,174,202.69000244140625
2019-10-01,INTC,84,50.7599983215332
2019-10-01,JNJ,167,129.99000549316406
2019-10-01,JPM,168,115.55000305175781
2019-10-01,JPYUSD=X,219,0.009253347292542458
2019-10-01,KO,149,54.650001525878906
2019-10-01,MS,160,41.380001068115234
2019-10-01,MSFT,115,137.07000732421875
2019-10-01,NVDA,142,4.349999904632568
2019-10-01,PFE,208,33.61479949951172
2019-10-01,PG,136,123.8499984741211
2019-10-01,QQQ,202,187.27000427246094
2019-10-01,SPY,58,293.239990234375
2019-10-01,UNH,215,217.2100067138672
2019-10-01,VUG,138,164.6300048828125
2019-10-01,WMT,153,39.28333282470703
2019-10-01,XLF,191,27.40999984741211
2019-10-01,XLV,96,89.25
2019-11-01,AAPL,56,63.95500183105469
2019-11-01,ABBV,106,81.75
2019-11-01,BAC,86,31.799999237060547
2019-11-01,COST,223,296.0899963378906
2019-11-01,EURUSD=X,193,1.1157102584838867
2019-11-01,META,97,193.6199951171875
2019-11-01,GBPUSD=X,170,1.2939623594284058
2019-11-01,GOOGL,131,63.61249923706055
2019-11-01,GS,174,217.38999938964844
2019-11-01,INTC,84,56.5099983215332
2019-11-01,JNJ,167,131.1999969482422
2019-11-01,JPM,168,127.80000305175781
2019-11-01,JPYUSD=X,219,0.009259602054953575
2019-11-01,KO,149,53.900001525878906
2019-11-01,MS,160,47.33000183105469
2019-11-01,MSFT,164,143.72000122070312
2019-11-01,NVDA,142,5.0647501945495605
2019-11-01,PFE,208,36.42314910888672
2019-11-01,PG,136,123.87000274658203
2019-11-01,QQQ,202,198.8699951171875
2019-11-01,SPY,58,306.1400146484375
2019-11-01,UNH,215,252.2100067138672
2019-11-01,VUG,138,172.02000427246094
2019-11-01,WMT,153,39.206668853759766
2019-11-01,XLF,191,29.1200008392334
2019-11-01,XLV,96,94.87000274658203
2019-12-01,AAPL,56,66.8125
2019-12-01,ABBV,106,87.7300033569336
2019-12-01,BAC,86,33.31999969482422
2019-12-01,COST,223,299.80999755859375
2019-12-01,EURUSD=X,193,1.101176142692566
2019-12-01,META,97,201.63999938964844
2019-12-01,GBPUSD=X,170,1.29128897190094
2019-12-01,GOOGL,131,65.20449829101562
2019-12-01,GS,174,221.35000610351562
2019-12-01,INTC,84,58.04999923706055
2019-12-01,JNJ,167,137.49000549316406
2019-12-01,JPM,168,131.75999450683594
2019-12-01,JPYUSD=X,219,0.009131419472396374
2019-12-01,KO,149,53.400001525878906
2019-12-01,MS,160,49.47999954223633
2019-12-01,MSFT,164,151.3800048828125
2019-12-01,NVDA,142,5.418499946594238
2019-12-01,PFE,208,36.54648971557617
2019-12-01,PG,136,122.05999755859375
2019-12-01,QQQ,202,205.10000610351562
2019-12-01,SPY,58,314.30999755859375
2019-12-01,UNH,215,279.8699951171875
2019-12-01,VUG,138,177.39999389648438
2019-12-01,WMT,191,39.6966667175293
2019-12-01,XLF,191,30.149999618530273
2019-12-01,XLV,96,99.48999786376953
2020-01-01,AAPL,56,73.4124984741211
2020-01-01,ABBV,106,88.54000091552734
2020-01-01,BAC,86,35.220001220703125
2020-01-01,COST,223,293.9200134277344
2020-01-01,EURUSD=X,193,1.1220825910568237
2020-01-01,META,97,205.25
2020-01-01,GBPUSD=X,170,1.326259970664978
2020-01-01,GOOGL,131,66.96949768066406
2020-01-01,GS,174,229.92999267578125
2020-01-01,INTC,84,59.849998474121094
2020-01-01,JNJ,167,145.8699951171875
2020-01-01,JPM,168,139.39999389648438
2020-01-01,JPYUSD=X,219,0.009201240725815296
2020-01-01,KO,149,55.349998474121094
2020-01-01,MS,160,51.119998931884766
2020-01-01,MSFT,164,157.6999969482422
2020-01-01,NVDA,142,5.882500171661377
2020-01-01,PFE,208,37.17267608642578
2020-01-01,PG,136,124.9000015258789
2020-01-01,QQQ,202,212.61000061035156
2020-01-01,SPY,58,321.8599853515625
2020-01-01,UNH,215,293.9800109863281
2020-01-01,VUG,138,182.1699981689453
2020-01-01,WMT,191,39.61333465576172
2020-01-01,XLF,191,30.780000686645508
2020-01-01,XLV,96,101.86000061035156
2020-02-01,AAPL,56,77.37750244140625
2020-02-01,ABBV,106,81.0199966430664
2020-02-01,BAC,86,32.83000183105469
2020-02-01,COST,223,305.5199890136719
2020-02-01,EURUSD=X,193,1.1029127836227417
2020-02-01,META,97,201.91000366210938
2020-02-01,GBPUSD=X,170,1.3089004755020142
2020-02-01,GOOGL,131,71.63899993896484
2020-02-01,GS,174,237.75
2020-02-01,INTC,84,63.93000030517578
2020-02-01,JNJ,95,148.8699951171875
2020-02-01,JPM,168,132.36000061035156
2020-02-01,JPYUSD=X,219,0.009184676222503185
2020-02-01,KO,149,58.400001525878906
2020-02-01,MS,160,52.2599983215332
2020-02-01,MSFT,247,170.22999572753906
2020-02-01,NVDA,142,5.910749912261963
2020-02-01,PFE,208,35.332069396972656
2020-02-01,PG,136,124.62000274658203
2020-02-01,QQQ,202,219.07000732421875
2020-02-01,SPY,58,321.7300109863281
2020-02-01,UNH,176,272.45001220703125
2020-02-01,VUG,165,187.8699951171875
2020-02-01,WMT,191,38.163333892822266
2020-02-01,XLF,191,29.959999084472656
2020-02-01,XLV,96,99.13999938964844
2020-03-01,AAPL,56,68.33999633789062
2020-03-01,ABBV,106,85.70999908447266
2020-03-01,BAC,86,28.5
2020-03-01,COST,223,281.1400146484375
2020-03-01,EURUSD=X,193,1.0997228622436523
2020-03-01,META,97,192.47000122070312
2020-03-01,GBPUSD=X,170,1.2888922691345215
2020-03-01,GOOGL,131,66.9625015258789
2020-03-01,GS,174,200.77000427246094
2020-03-01,INTC,84,55.52000045776367
2020-03-01,JNJ,95,134.47999572753906
2020-03-01,JPM,168,116.11000061035156
2020-03-01,JPYUSD=X,134,0.009119095280766487
2020-03-01,KO,149,53.4900016784668
2020-03-01,MS,160,45.029998779296875
2020-03-01,MSFT,247,162.00999450683594
2020-03-01,NVDA,142,6.7517499923706055
2020-03-01,PFE,208,31.707780838012695
2020-03-01,PG,136,113.2300033569336
2020-03-01,QQQ,202,205.8000030517578
2020-03-01,SPY,58,296.260009765625
2020-03-01,UNH,99,254.9600067138672
2020-03-01,VUG,165,175.72000122070312
2020-03-01,WMT,191,35.893333435058594
2020-03-01,XLF,191,26.59000015258789
2020-03-01,XLV,96,92.61000061035156
2020-04-01,AAPL,56,60.227500915527344
2020-04-01,ABBV,106,73.41999816894531
2020-04-01,BAC,86,19.770000457763672
2020-04-01,COST,223,286.7799987792969
2020-04-01,EURUSD=X,193,1.102657437324524
2020-04-01,META,97,159.60000610351562
2020-04-01,GBPUSD=X,170,1.2408487796783447
2020-04-01,GOOGL,131,55.10499954223633
2020-04-01,GS,174,145.2899932861328
2020-04-01,INTC,84,51.880001068115234
2020-04-01,JNJ,95,128.80999755859375
2020-04-01,JPM,168,84.36000061035156
2020-04-01,JPYUSD=X,134,0.009301632642745972
2020-04-01,KO,149,42.119998931884766
2020-04-01,MS,160,31.6200008392334
2020-04-01,MSFT,247,152.11000061035156
2020-04-01,NVDA,142,6.076749801635742
2020-04-01,PFE,208,30.123340606689453
2020-04-01,PG,122,109.33000183105469
2020-04-01,QQQ,202,182.30999755859375
2020-04-01,SPY,58,246.14999389648438
2020-04-01,UNH,99,237.32000732421875
2020-04-01,VUG,165,149.63999938964844
2020-04-01,WMT,243,38.04666519165039
2020-04-01,XLF,191,19.549999237060547
2020-04-01,XLV,96,85.20999908447266
2020-05-01,AAPL,56,72.26750183105469
2020-05-01,ABBV,106,82.83999633789062
2020-05-01,BAC,86,23.079999923706055
2020-05-01,COST,223,301.9200134277344
2020-05-01,EURUSD=X,193,1.094546914100647
2020-05-01,META,97,202.27000427246094
2020-05-01,GBPUSD=X,170,1.2581465244293213
2020-05-01,GOOGL,131,65.86599731445312
2020-05-01,GS,174,177.10000610351562
2020-05-01,INTC,84,57.470001220703125
2020-05-01,JNJ,95,148.2899932861328
2020-05-01,JPM,168,93.25
2020-05-01,JPYUSD=X,134,0.009320966899394989
2020-05-01,KO,149,45.599998474121094
2020-05-01,MS,160,38.400001525878906
2020-05-01,MSFT,247,174.57000732421875
2020-05-01,NVDA,142,7.069499969482422
2020-05-01,PFE,208,35.71157455444336
2020-05-01,PG,122,116.81999969482422
2020-05-01,QQQ,202,212.74000549316406
2020-05-01,SPY,58,282.7900085449219
2020-05-01,UNH,99,284.510009765625
2020-05-01,VUG,165,175.58999633789062
2020-05-01,WMT,243,40.973331451416016
2020-05-01,XLF,191,22.059999465942383
2020-05-01,XLV,96,97.83000183105469
2020-06-01,AAPL,56,80.4625015258789
2020-06-01,ABBV,106,90.69999694824219
2020-06-01,BAC,86,24.610000610351562
2020-06-01,COST,223,308.2900085449219
2020-06-01,EURUSD=X,193,1.1118524074554443
2020-06-01,META,97,231.91000366210938
2020-06-01,GBPUSD=X,170,1.2347996234893799
2020-06-01,GOOGL,131,71.74349975585938
2020-06-01,GS,174,199.92999267578125
2020-06-01,INTC,84,61.86000061035156
2020-06-01,JNJ,95,147.19000244140625
2020-06-01,JPM,168,98.5999984741211
2020-06-01,JPYUSD=X,134,0.009284361265599728
2020-06-01,KO,149,46.9900016784668
2020-06-01,MS,160,44.70000076293945
2020-06-01,MSFT,247,182.8300018310547
2020-06-01,NVDA,142,8.806249618530273
2020-06-01,PFE,208,33.64326477050781
2020-06-01,PG,122,117.25
2020-06-01,QQQ,202,234.05999755859375
2020-06-01,SPY,58,305.54998779296875
2020-06-01,UNH,99,305.92999267578125
2020-06-01,VUG,165,194.3699951171875
2020-06-01,WMT,243,41.31999969482422
2020-06-01,XLF,191,23.68000030517578
2020-06-01,XLV,96,101.98999786376953
2020-07-01,AAPL,56,91.02749633789062
2020-07-01,ABBV,106,99.13999938964844
2020-07-01,BAC,86,23.260000228881836
2020-07-01,COST,223,304.75
2020-07-01,EURUSD=X,85,1.1235954761505127
2020-07-01,META,97,237.5500030517578
2020-07-01,GBPUSD=X,170,1.2389271259307861
2020-07-01,GOOGL,191,72.0999984741211
2020-07-01,GS,174,197.57000732421875
2020-07-01,INTC,152,58.810001373291016
2020-07-01,JNJ,95,140.3800048828125
2020-07-01,JPM,168,93.26000213623047
2020-07-01,JPYUSD=X,134,0.009260202758014202
2020-07-01,KO,149,44.81999969482422
2020-07-01,MS,160,47.61000061035156
2020-07-01,MSFT,247,204.6999969482422
2020-07-01,NVDA,142,9.529999732971191
2020-07-01,PFE,208,32.01138687133789
2020-07-01,PG,122,119.9800033569336
2020-07-01,QQQ,202,250.49000549316406
2020-07-01,SPY,58,310.5199890136719
2020-07-01,UNH,99,297.7300109863281
2020-07-01,VUG,165,204.41000366210938
2020-07-01,WMT,243,39.89666748046875
2020-07-01,XLF,191,22.940000534057617
2020-07-01,XLV,96,100.83999633789062
2020-08-01,AAPL,56,106.26000213623047
2020-08-01,ABBV,106,94.91000366210938
2020-08-01,BAC,86,24.8799991607666
2020-08-01,COST,223,325.5299987792969
2020-08-01,EURUSD=X,85,1.1872254610061646
2020-08-01,META,97,253.6699981689453
2020-08-01,GBPUSD=X,170,1.311785101890564
2020-08-01,GOOGL,191,74.39749908447266
2020-08-01,GS,174,197.9600067138672
2020-08-01,INTC,152,47.72999954223633
2020-08-01,JNJ,95,145.75999450683594
2020-08-01,JPM,168,96.63999938964844
2020-08-01,JPYUSD=X,134,0.009552649222314358
2020-08-01,KO,149,47.2400016784668
2020-08-01,MS,160,48.880001068115234
2020-08-01,MSFT,247,205.00999450683594
2020-08-01,NVDA,142,10.614749908447266
2020-08-01,PFE,208,36.50853729248047
2020-08-01,PG,122,131.1199951171875
2020-08-01,QQQ,202,265.7900085449219
2020-08-01,SPY,58,326.5199890136719
2020-08-01,UNH,99,302.7799987792969
2020-08-01,VUG,165,217.3699951171875
2020-08-01,WMT,243,43.133331298828125
2020-08-01,XLF,191,24.030000686645508
2020-08-01,XLV,96,105.52999877929688
2020-09-01,AAPL,56,134.17999267578125
2020-09-01,ABBV,106,92.23999786376953
2020-09-01,BAC,86,25.709999084472656
2020-09-01,COST,223,351.3800048828125
2020-09-01,EURUSD=X,85,1.193901538848877
2020-09-01,META,97,295.44000244140625
2020-09-01,GBPUSD=X,170,1.3364516496658325
2020-09-01,GOOGL,191,82.75399780273438
2020-09-01,GS,174,205.4600067138672
2020-09-01,INTC,152,50.790000915527344
2020-09-01,JNJ,95,151.52000427246094
2020-09-01,JPM,168,100.13999938964844
2020-09-01,JPYUSD=X,134,0.009433606639504433
2020-09-01,KO,149,49.119998931884766
2020-09-01,MS,160,52.58000183105469
2020-09-01,MSFT,247,227.27000427246094
2020-09-01,NVDA,142,13.821000099182129
2020-09-01,PFE,208,34.99051284790039
2020-09-01,PG,122,138.17999267578125
2020-09-01,QQQ,202,299.9200134277344
2020-09-01,SPY,58,352.6000061035156
2020-09-01,UNH,99,312.8299865722656
2020-09-01,VUG,165,242.97000122070312
2020-09-01,WMT,243,49.1966667175293
2020-09-01,XLF,191,25.1299991607666
2020-09-01,XLV,96,107.29000091552734
2020-10-01,AAPL,56,116.79000091552734
2020-10-01,ABBV,106,87.13999938964844
2020-10-01,BAC,136,24.100000381469727
2020-10-01,COST,223,358.4599914550781
2020-10-01,EURUSD=X,85,1.1726078987121582
2020-10-01,META,97,266.6300048828125
2020-10-01,GBPUSD=X,170,1.2917560338974
2020-10-01,GOOGL,191,74.3949966430664
2020-10-01,GS,174,198.5500030517578
2020-10-01,INTC,152,52.2400016784668
2020-10-01,JNJ,95,147.32000732421875
2020-10-01,JPM,168,96.97000122070312
2020-10-01,JPYUSD=X,134,0.009483077563345432
2020-10-01,KO,149,49.18000030517578
2020-10-01,MS,160,47.2599983215332
2020-10-01,MSFT,247,212.4600067138672
2020-10-01,NVDA,142,13.614500045776367
2020-10-01,PFE,208,34.50664138793945
2020-10-01,PG,226,139.24000549316406
2020-10-01,QQQ,202,282.25
2020-10-01,SPY,58,337.0400085449219
2020-10-01,UNH,99,313.07000732421875
2020-10-01,VUG,165,230.63999938964844
2020-10-01,WMT,243,47.69333267211914
2020-10-01,XLF,191,24.110000610351562
2020-10-01,XLV,96,105.12000274658203
2020-11-01,AAPL,56,108.86000061035156
2020-11-01,ABBV,106,85.0999984741211
2020-11-01,BAC,136,23.700000762939453
2020-11-01,COST,223,357.6199951171875
2020-11-01,EURUSD=X,85,1.1678695678710938
2020-11-01,META,97,263.1099853515625
2020-11-01,GBPUSD=X,170,1.2931926250457764
2020-11-01,GOOGL,191,80.80549621582031
2020-11-01,GS,174,189.0399932861328
2020-11-01,INTC,152,44.279998779296875
2020-11-01,JNJ,95,137.11000061035156
2020-11-01,JPM,168,98.04000091552734
2020-11-01,JPYUSD=X,134,0.009564435109496117
2020-11-01,KO,149,48.060001373291016
2020-11-01,MS,194,48.150001525878906
2020-11-01,MSFT,247,202.47000122070312
2020-11-01,NVDA,142,12.534000396728516
2020-11-01,PFE,208,33.66223907470703
2020-11-01,PG,226,137.10000610351562
2020-11-01,QQQ,202,269.3800048828125
2020-11-01,SPY,58,326.5400085449219
2020-11-01,UNH,99,305.1400146484375
2020-11-01,VUG,165,220.77000427246094
2020-11-01,WMT,243,46.25
2020-11-01,XLF,191,23.860000610351562
2020-11-01,XLV,96,101.66000366210938
2020-12-01,AAPL,56,122.72000122070312
2020-12-01,ABBV,106,104.04000091552734
2020-12-01,BAC,136,28.690000534057617
2020-12-01,COST,223,387.55999755859375
2020-12-01,EURUSD=X,85,1.193816065788269
2020-12-01,META,97,286.54998779296875
2020-12-01,GBPUSD=X,170,1.3336889743804932
2020-12-01,GOOGL,191,89.76799774169922
2020-12-01,GS,174,232.0800018310547
2020-12-01,INTC,152,49.560001373291016
2020-12-01,JNJ,95,147.4499969482422
2020-12-01,JPM,168,119.73999786376953
2020-12-01,JPYUSD=X,134,0.009587819688022137
2020-12-01,KO,149,52.040000915527344
2020-12-01,MS,194,63.279998779296875
2020-12-01,MSFT,247,216.2100067138672
2020-12-01,NVDA,142,13.390000343322754
2020-12-01,PFE,208,39.40999984741211
2020-12-01,PG,226,139.3699951171875
2020-12-01,QQQ,202,303.4599914550781
2020-12-01,SPY,58,366.0199890136719
2020-12-01,UNH,99,341.19000244140625
2020-12-01,VUG,165,246.30999755859375
2020-12-01,WMT,243,50.880001068115234
2020-12-01,XLF,191,28.309999465942383
2020-12-01,XLV,96,110.66000366210938
2021-01-01,AAPL,56,132.69000244140625
2021-01-01,ABBV,106,107.1500015258789
2021-01-01,BAC,136,30.309999465942383
2021-01-01,COST,223,376.7799987792969
2021-01-01,EURUSD=X,85,1.218026876449585
2021-01-01,META,97,273.1600036621094
2021-01-01,GBPUSD=X,170,1.3673007488250732
2021-01-01,GOOGL,191,87.63200378417969
2021-01-01,GS,174,263.7099914550781
2021-01-01,INTC,152,49.81999969482422
2021-01-01,JNJ,242,157.3800048828125
2021-01-01,JPM,168,127.06999969482422
2021-01-01,JPYUSD=X,134,0.009687482379376888
2021-01-01,KO,149,54.84000015258789
2021-01-01,MS,194,68.52999877929688
2021-01-01,MSFT,247,222.4199981689453
2021-01-01,NVDA,142,13.055000305175781
2021-01-01,PFE,208,36.810001373291016
2021-01-01,PG,226,139.13999938964844
2021-01-01,QQQ,202,313.739990234375
2021-01-01,SPY,58,373.8800048828125
2021-01-01,UNH,99,350.67999267578125
2021-01-01,VUG,165,253.33999633789062
2021-01-01,WMT,243,48.04999923706055
2021-01-01,XLF,191,29.479999542236328
2021-01-01,XLV,96,113.44000244140625
2021-02-01,AAPL,56,134.13999938964844
2021-02-01,ABBV,106,102.30000305175781
2021-02-01,BAC,136,29.959999084472656
2021-02-01,COST,223,350.5199890136719
2021-02-01,EURUSD=X,85,1.2123857736587524
2021-02-01,META,97,262.010009765625
2021-02-01,GBPUSD=X,170,1.3697690963745117
2021-02-01,GOOGL,191,94.65350341796875
2021-02-01,GS,174,274.7300109863281
2021-02-01,INTC,152,56.689998626708984
2021-02-01,JNJ,242,162.7100067138672
2021-02-01,JPM,168,129.6199951171875
2021-02-01,JPYUSD=X,134,0.009552376344799995
2021-02-01,KO,149,48.47999954223633
2021-02-01,MS,194,67.66999816894531
2021-02-01,MSFT,247,239.64999389648438
2021-02-01,NVDA,142,13.237000465393066
2021-02-01,PFE,208,35.79999923706055
2021-02-01,PG,226,128.97000122070312
2021-02-01,QQQ,202,322.4200134277344
2021-02-01,SPY,58,376.2300109863281
2021-02-01,UNH,99,334.0
2021-02-01,VUG,172,256.7900085449219
2021-02-01,WMT,243,46.42333221435547
2021-02-01,XLF,191,29.329999923706055
2021-02-01,XLV,96,115.47000122070312
2021-03-01,AAPL,56,127.79000091552734
2021-03-01,ABBV,106,108.41000366210938
2021-03-01,BAC,169,35.790000915527344
2021-03-01,COST,223,331.7699890136719
2021-03-01,EURUSD=X,85,1.208956003189087
2021-03-01,META,97,264.9100036621094
2021-03-01,GBPUSD=X,170,1.3972529172897339
2021-03-01,GOOGL,191,103.48300170898438
2021-03-01,GS,174,329.9200134277344
2021-03-01,INTC,152,62.880001068115234
2021-03-01,JNJ,242,159.32000732421875
2021-03-01,JPM,168,150.5
2021-03-01,JPYUSD=X,134,0.009389407001435757
2021-03-01,KO,55,49.900001525878906
2021-03-01,MS,194,79.16000366210938
2021-03-01,MSFT,247,236.94000244140625
2021-03-01,NVDA,142,13.841750144958496
2021-03-01,PFE,208,33.689998626708984
2021-03-01,PG,226,124.29000091552734
2021-03-01,QQQ,202,323.5899963378906
2021-03-01,SPY,58,389.5799865722656
